index,id,beer_name,style,ounces,abv,brewery_id,brewery_name,city,state
1621,1930,Summer Session Ale,American Pale Wheat Ale,12.0,0.05,266,Peak Organic Brewing Company,Portland,ME
1622,2238,Lobo Lito,Light Lager,12.0,0.04,187,Pedernales Brewing Company,Fredericksburg,TX
1623,2144,Robert Earl Keen Honey Pils,American Pilsner,12.0,0.05,187,Pedernales Brewing Company,Fredericksburg,TX
1624,2175,Mound Builder IPA,American IPA,12.0,0.065,205,People's Brewing Company,Lafayette,IN
1625,2168,Amazon Princess IPA,American IPA,12.0,0.062,205,People's Brewing Company,Lafayette,IN
1626,1956,Farmer's Daughter Wheat,American Pale Wheat Ale,12.0,0.042,205,People's Brewing Company,Lafayette,IN
1627,1794,People's Pilsner,German Pilsener,12.0,0.045,205,People's Brewing Company,Lafayette,IN
1628,2633,Hotbox Brown,American Brown Ale,12.0,0.055,13,Perrin Brewing Company,Comstock Park,MI
1629,2632,Gold,American Blonde Ale,12.0,0.048,13,Perrin Brewing Company,Comstock Park,MI
1630,2631,Black,American Black Ale,12.0,0.058,13,Perrin Brewing Company,Comstock Park,MI
1631,2630,98 Problems (Cuz A Hop Ain't One),American IPA,12.0,0.07,13,Perrin Brewing Company,Comstock Park,MI
1632,2629,Veteran闁炽儲鐛 Pale Ale (VPA),American Pale Ale (APA),12.0,0.05,13,Perrin Brewing Company,Comstock Park,MI
1633,2628,Grapefruit IPA,American IPA,12.0,0.05,13,Perrin Brewing Company,Comstock Park,MI
1634,1062,Pete's ESP Lager (1998),American Pale Lager,12.0,0.051,470,Pete's Brewing Company,San Antonio,TX
1635,1061,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,12.0,0.05,470,Pete's Brewing Company,San Antonio,TX
1636,1060,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,12.0,0.05,470,Pete's Brewing Company,San Antonio,TX
1637,1056,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),12.0,None,470,Pete's Brewing Company,San Antonio,TX
1638,1055,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,12.0,0.05,470,Pete's Brewing Company,San Antonio,TX
1639,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,12.0,0.047,470,Pete's Brewing Company,San Antonio,TX
1640,1053,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,12.0,0.047,470,Pete's Brewing Company,San Antonio,TX
1645,2312,Camelback,American IPA,12.0,0.061,157,Phoenix Ale Brewery,Phoenix,AZ
1648,1384,Elephant Rock IPA,American IPA,12.0,0.07,355,Pikes Peak Brewing Company,Monument,CO
1649,1797,Black Bay Milk Stout,Milk / Sweet Stout,12.0,0.05,310,Pine Street Brewery,San Francisco,CA
1650,1437,Atom Splitter Pale Ale,American Pale Ale (APA),12.0,0.05,310,Pine Street Brewery,San Francisco,CA
1660,1760,GreyBeard闁?IPA,American IPA,12.0,0.069,324,Pisgah Brewing Company,Black Mountain,NC
1661,1759,Pisgah Pale Ale,American Pale Ale (APA),12.0,0.057,324,Pisgah Brewing Company,Black Mountain,NC
1665,2336,New Cleveland Palesner,American Pilsner,12.0,0.05,147,Platform Beer Company,Cleveland,OH
1666,2553,Mazzie,American Pale Ale (APA),12.0,0.054,55,Pollyanna Brewing Company,Lemont,IL
1667,1909,Big Chuck Barleywine,American Barleywine,12.0,0.099,274,Portside Brewery,Cleveland,OH
1668,335,Ponderosa IPA,American IPA,12.0,None,548,Prescott Brewing Company,Prescott,AZ
1669,64,Liquid Amber Ale,American Amber / Red Ale,12.0,None,548,Prescott Brewing Company,Prescott,AZ
1670,2360,Morning Wood Wheat (Current),American Pale Wheat Ale,12.0,0.06,135,Pug Ryan's Brewery,Dillon,CO
1671,1463,Hideout Helles,Munich Helles Lager,12.0,0.07,135,Pug Ryan's Brewery,Dillon,CO
1672,1462,Dead Eye Dunkel,Munich Dunkel Lager,12.0,0.06,135,Pug Ryan's Brewery,Dillon,CO
1673,1461,Peacemaker Pilsner,Czech Pilsener,12.0,0.058,135,Pug Ryan's Brewery,Dillon,CO
1674,711,Over the Rail Pale Ale,American Pale Ale (APA),12.0,0.057,135,Pug Ryan's Brewery,Dillon,CO
1675,188,Pallavicini Pilsner (2009),Czech Pilsener,12.0,0.06,135,Pug Ryan's Brewery,Dillon,CO
1676,130,Morning Wood Wheat (Current),American Pale Wheat Ale,12.0,0.059,135,Pug Ryan's Brewery,Dillon,CO
1677,399,Pyramid Hefeweizen (2011),Hefeweizen,12.0,0.05,544,Pyramid Breweries,Seattle,WA
1679,2031,Golden Fleece,Belgian Pale Ale,12.0,0.045,246,Quest Brewing Company,Greenville,SC
1680,2030,Smoking Mirror,American Porter,12.0,0.055,246,Quest Brewing Company,Greenville,SC
1681,2269,Rahr's Blonde,Munich Helles Lager,12.0,0.046,176,Rahr & Sons Brewing Company,Fort Worth,TX
1682,2229,Pride of Texas Pale Ale,American Pale Ale (APA),12.0,0.058,176,Rahr & Sons Brewing Company,Fort Worth,TX
1683,2370,18th Anniversary Gose,Gose,12.0,0.044,128,Real Ale Brewing Company,Blanco,TX
1684,2211,White (2015),Witbier,12.0,0.046,128,Real Ale Brewing Company,Blanco,TX
1685,1861,BLAKKR,American Black Ale,12.0,0.10,128,Real Ale Brewing Company,Blanco,TX
1686,1718,Firemans #4 Blonde Ale (2013),American Blonde Ale,12.0,0.05,128,Real Ale Brewing Company,Blanco,TX
1687,1290,The Sword Iron Swan Ale,English Pale Ale,12.0,0.059,128,Real Ale Brewing Company,Blanco,TX
1688,1091,Hans' Pils (2015),German Pilsener,12.0,0.053,128,Real Ale Brewing Company,Blanco,TX
1689,1086,Four Squared (2015),American Blonde Ale,12.0,0.06,128,Real Ale Brewing Company,Blanco,TX
1690,830,Firemans #4 Blonde Ale (2015),American Blonde Ale,12.0,0.05,128,Real Ale Brewing Company,Blanco,TX
1691,1021,Watership Brown Ale,American Brown Ale,12.0,0.072,475,Red Hare Brewing Company,Marietta,GA
1692,938,Gangway IPA,American IPA,12.0,0.06,475,Red Hare Brewing Company,Marietta,
1693,715,Long Day Lager,Czech Pilsener,12.0,0.049,475,Red Hare Brewing Company,Marietta,GA
1701,583,Long Hammer IPA,American IPA,12.0,0.065,487,Redhook Brewery,Woodinville,WA
1702,339,Copper Hook (2011),American Amber / Red Ale,12.0,0.058,487,Redhook Brewery,Woodinville,WA
1707,2414,Consilium,American Pale Ale (APA),12.0,0.05,110,Renegade Brewing Company,Denver,CO
1708,1581,Hammer & Sickle,Russian Imperial Stout,12.0,0.09,110,Renegade Brewing Company,Denver,CO
1710,1006,Elevation Triple India Pale Ale,American Double / Imperial IPA,12.0,0.099,110,Renegade Brewing Company,Denver,CO
1719,220,Colorado Red Ale,American Amber / Red Ale,12.0,0.062,386,Revolution Brewing,Paonia,CO
1720,219,Miner's Gold,American Blonde Ale,12.0,None,386,Revolution Brewing,Paonia,CO
1721,2576,Fist City,American Pale Ale (APA),12.0,0.055,44,Revolution Brewing Company,Chicago,IL
1722,1133,A Little Crazy,Belgian Pale Ale,12.0,0.068,44,Revolution Brewing Company,Chicago,IL
1723,609,Rosa Hibiscus Ale,Herbed / Spiced Beer,12.0,0.058,44,Revolution Brewing Company,Chicago,IL
1724,418,Fistmas Ale,Herbed / Spiced Beer,12.0,0.061,44,Revolution Brewing Company,Chicago,IL
1725,417,Oktoberfest Revolution,M閻╃灗zen / Oktoberfest,12.0,0.06,44,Revolution Brewing Company,Chicago,IL
1726,416,Eugene Porter,American Porter,12.0,0.068,44,Revolution Brewing Company,Chicago,IL
1727,415,Anti-Hero IPA,American IPA,12.0,0.065,44,Revolution Brewing Company,Chicago,IL
1728,414,Bottom Up Belgian Wit,Witbier,12.0,0.05,44,Revolution Brewing Company,Chicago,IL
1729,2452,Hustle,American Amber / Red Ale,12.0,0.06,93,Rhinegeist Brewery,Cincinnati,OH
1730,2451,Pure Fury,American Pale Ale (APA),12.0,0.055,93,Rhinegeist Brewery,Cincinnati,OH
1731,2132,Dad,American Amber / Red Ale,12.0,0.06,93,Rhinegeist Brewery,Cincinnati,OH
1732,1993,Panther,American Porter,12.0,0.058,93,Rhinegeist Brewery,Cincinnati,OH
1733,1992,Franz,M閻╃灗zen / Oktoberfest,12.0,0.052,93,Rhinegeist Brewery,Cincinnati,OH
1734,1935,Zen,American Pale Ale (APA),12.0,0.04,93,Rhinegeist Brewery,Cincinnati,OH
1735,1852,Truth,American IPA,12.0,0.072,93,Rhinegeist Brewery,Cincinnati,OH
1736,1851,Cougar,American Blonde Ale,12.0,0.05,93,Rhinegeist Brewery,Cincinnati,OH
1744,2579,Jah Mon,American IPA,12.0,0.05,43,Rivertowne Brewing Company,Export PA,PA
1745,2373,Oktoberfest,M閻╃灗zen / Oktoberfest,12.0,0.062,43,Rivertowne Brewing Company,Export PA,PA
1746,2049,Headless Wylie,Pumpkin Ale,12.0,0.08,43,Rivertowne Brewing Company,Export PA,PA
1747,2048,Dayman IPA,American IPA,12.0,0.05,43,Rivertowne Brewing Company,Export PA,PA
1748,1880,All Aboard! Anniversary Stout,Oatmeal Stout,12.0,0.071,43,Rivertowne Brewing Company,Export PA,PA
1749,1879,Hop Lace,American White IPA,12.0,0.062,43,Rivertowne Brewing Company,Export PA,PA
1750,1878,OH-PA Session Pale Ale,American Pale Ale (APA),12.0,0.048,43,Rivertowne Brewing Company,Export PA,PA
1751,1877,Patrick's Poison,American Amber / Red Ale,12.0,0.08,43,Rivertowne Brewing Company,Export PA,PA
1752,1764,Rudolph's Red,American Amber / Red Ale,12.0,0.081,43,Rivertowne Brewing Company,Export PA,PA
1753,1103,Babbling Blonde,American Blonde Ale,12.0,0.053,43,Rivertowne Brewing Company,Export PA,PA
1754,1102,Maxwell's Scottish Ale,Scottish Ale,12.0,0.051,43,Rivertowne Brewing Company,Export PA,PA
1755,1101,Grateful White,Witbier,12.0,0.061,43,Rivertowne Brewing Company,Export PA,PA
1756,1100,RT Lager,American Amber / Red Lager,12.0,0.055,43,Rivertowne Brewing Company,Export PA,PA
1757,1099,Old Wylie's IPA,American IPA,12.0,0.062,43,Rivertowne Brewing Company,Export PA,PA
1758,1098,Hala Kahiki Pineapple Beer,Fruit / Vegetable Beer,12.0,0.048,43,Rivertowne Brewing Company,Export PA,PA
1766,97,Lazy Daze Lager,American Adjunct Lager,12.0,0.06,229,Rochester Mills Brewing Company,Rochester,MI
1771,2304,Sundown,Saison / Farmhouse Ale,12.0,0.07,164,Round Guys Brewing,Lansdale,PA
1772,2249,Sanctified,Belgian Strong Pale Ale,12.0,0.099,164,Round Guys Brewing,Lansdale,PA
1773,2053,Fear of a Brett Planet,American Pale Ale (APA),12.0,0.051,164,Round Guys Brewing,Lansdale,PA
1774,1842,Original Slacker Ale,English Brown Ale,12.0,0.056,164,Round Guys Brewing,Lansdale,PA
